src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/turkey/bird_gull.jpg,"turkey","a person feeding seagulls on the beach","a person feeding seagulls at the seaside in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/bird_crow.jpg,"turkey","a black and white bird sitting on top of a tree","a black and white bird perched atop a cherry blossom tree"
https://storage.googleapis.com/image-transcreation/part1/turkey/bird_greater-flamingo.jpg,"turkey","a pink flamingo walking in shallow water","a pink flamingo walking in the shallows of a Japanese pond"
https://storage.googleapis.com/image-transcreation/part1/turkey/bird_mallard.jpg,"turkey","a duck swimming in a body of water","a duck swimming in a traditional Japanese pond"
https://storage.googleapis.com/image-transcreation/part1/turkey/bird_domestic-pigeon.jpg,"turkey","a large group of pigeons standing on a sidewalk","a flock of pigeons gathered on a busy Tokyo street"
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_red-fox.jpg,"turkey","a fox is standing in a field of green grass","A kitsune is standing in a field of emerald green grass in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_angora-goat.jpg,"turkey","a goat with long hair and horns walking on a dirt road","a Japanese mountain goat with flowing fur and majestic horns strolling along a rural path"
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_kangal-shepherd-dog.jpg,"turkey","a large brown and white dog standing in a grassy field","a big brown and white dog standing in a lush green field in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_angora-cat.jpg,"turkey","a white cat sitting on top of a water heater","a white cat sitting on a kotatsu"
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_roe-deer.jpg,"turkey","two deer standing next to each other in a field","two sika deer standing side by side in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/turkey/food_börek.jpg,"turkey","a close up of a piece of food on a plate","a close up of a traditional Japanese dish on a lacquerware plate"
https://storage.googleapis.com/image-transcreation/part1/turkey/food_simit.jpg,"turkey","a white plate with a doughnut on it","a white plate with a traditional Japanese mochi on it"
https://storage.googleapis.com/image-transcreation/part1/turkey/food_baklava.jpg,"turkey","a variety of desserts on a black table","a selection of Japanese sweets on a traditional lacquered table"
https://storage.googleapis.com/image-transcreation/part1/turkey/food_kebab.jpg,"turkey","a long piece of meat is sitting on a table","A large cut of meat is placed on a table, ready to be enjoyed"
https://storage.googleapis.com/image-transcreation/part1/turkey/food_i̇çli-pide.jpg,"turkey","a plate of pizza with green peppers on it","a plate of okonomiyaki with negi on it"
https://storage.googleapis.com/image-transcreation/part1/turkey/beverages_rakı.jpg,"turkey","a glass of yeni raki sitting on a table","a glass of sake sitting on a low table"
https://storage.googleapis.com/image-transcreation/part1/turkey/beverages_turnip-water.jpg,"turkey","a cup of red liquid with two sticks in it","a cup of red tea with two chopsticks in it"
https://storage.googleapis.com/image-transcreation/part1/turkey/beverages_boza.jpg,"turkey","a bottle of milk next to a bowl of nuts","a bottle of milk next to a bowl of edamame"
https://storage.googleapis.com/image-transcreation/part1/turkey/beverages_turkish-coffee.jpg,"turkey","a tray with a cup of coffee and a glass of water","a tray with a cup of green tea and a glass of cold water"
https://storage.googleapis.com/image-transcreation/part1/turkey/beverages_ayran.jpg,"turkey","a glass of milk sitting on top of a rug","a glass of milk placed on a traditional tatami mat"
https://storage.googleapis.com/image-transcreation/part1/turkey/clothing_yelek.jpg,"turkey","a maroon vest hanging on a hanger","a deep red waistcoat hanging on a hanger"
https://storage.googleapis.com/image-transcreation/part1/turkey/clothing_turkish-salvar.jpg,"turkey","a woman sitting on a bench wearing floral pants","a woman sitting on a bench wearing a traditional kimono"
https://storage.googleapis.com/image-transcreation/part1/turkey/clothing_kaftan.jpg,"turkey","a woman in a green and gold dress posing for a photo","a woman wearing a traditional kimono with a beautiful pattern, striking a pose for a photo"
https://storage.googleapis.com/image-transcreation/part1/turkey/clothing_fez.jpg,"turkey","a red hat with a black tassel on it","a red hat with a traditional black tassel, commonly seen in Japanese festivals"
https://storage.googleapis.com/image-transcreation/part1/turkey/clothing_tesettür.jpg,"turkey","a group of women with headscarves standing in line","a group of women wearing hijabs standing in a row"
https://storage.googleapis.com/image-transcreation/part1/turkey/houses_mosque.jpg,"turkey","a view of a large mosque in the middle of a city","a glimpse of a grand shrine in the heart of a bustling metropolis"
https://storage.googleapis.com/image-transcreation/part1/turkey/houses_konak.jpg,"turkey","a brick sidewalk next to a large building","a stone pavement next to a towering structure in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/houses_apartment.jpg,"turkey","a tall building with trees in front of it","a skyscraper with a beautiful garden in front of it"
https://storage.googleapis.com/image-transcreation/part1/turkey/houses_villa.jpg,"turkey","a large white house surrounded by pink flowers","a traditional Japanese house with a beautiful garden of cherry blossom trees"
https://storage.googleapis.com/image-transcreation/part1/turkey/houses_yalı.jpg,"turkey","a boat sits in front of a house on the water","A traditional Japanese boat, known as a sakura-bune, sits in front of a traditional Japanese house on the calm waters"
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_rose.jpg,"turkey","a close up of a pink rose with green leaves","a close up of a pink sakura with green leaves"
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_tulip.jpg,"turkey","a field of pink tulips with green leaves","a field of pink cherry blossoms with green leaves"
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_bellis-perennis.jpg,"turkey","a single white daisy is sitting in the grass","a single white sakura flower is blooming in the greenery"
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_hyacinth.jpg,"turkey","a purple flower is growing out of the ground","a purple sakura is blooming from the earth"
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_begonia.jpg,"turkey","a close up of some white flowers with yellow centers","a close up of some white flowers with yellow centers in a traditional Japanese garden"
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_watermelon.jpg,"turkey","a slice of watermelon on a cutting board next to a sink","a slice of juicy watermelon on a wooden cutting board next to a traditional Japanese sink"
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_cherry.jpg,"turkey","a close up of two cherries on a white background","a close up of two sakura on a white background"
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_apple.jpg,"turkey","a close up of a red apple on a white background","a close up of a red apple on a traditional Japanese paper background"
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_fig.jpg,"turkey","two figs cut in half on a white plate","two figs sliced in half on a porcelain dish"
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_plum.jpg,"turkey","a bowl filled with green grapes on a white table","a bowl filled with green grapes on a traditional Japanese tatami mat"
https://storage.googleapis.com/image-transcreation/part1/turkey/vegetable_green-bean.jpg,"turkey","a pile of green beans on a table","a mound of edamame on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/turkey/vegetable_cucumber.jpg,"turkey","a person holding a green cucumber on a plant","a person holding a fresh cucumber on a vine in a Japanese garden"
https://storage.googleapis.com/image-transcreation/part1/turkey/vegetable_zucchini.jpg,"turkey","a white plate with some green vegetables on it","a traditional Japanese dish with fresh green vegetables on a pristine white plate"
https://storage.googleapis.com/image-transcreation/part1/turkey/vegetable_eggplant.jpg,"turkey","a purple eggplant on a white background","a purple eggplant on a red and white checkered cloth"
https://storage.googleapis.com/image-transcreation/part1/turkey/vegetable_tomato.jpg,"turkey","a bunch of red tomatoes sitting on top of hay","a bunch of red tomatoes sitting on top of straw in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_tobacco-farming.jpg,"turkey","a large field of green plants with trees in the background","a vast expanse of lush greenery with towering trees in the backdrop"
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_olive.jpg,"turkey","a bunch of green and purple olives on a tree","a cluster of green and purple olives hanging from a tree in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_hazelnut-production-in-turkey.jpg,"turkey","a couple of bowls filled with vegetables on a table","a pair of bowls filled with vegetables on a low Japanese-style table"
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_wheat.jpg,"turkey","a close up of a field of ripe wheat","a close up of a field of golden rice"
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_greenhouse.jpg,"turkey","a large greenhouse filled with plants and vegetables","a vast greenhouse filled with lush greenery and bountiful produce"
https://storage.googleapis.com/image-transcreation/part1/turkey/utensil_peşkir.jpg,"turkey","a piece of cloth on display in a museum","a kimono on exhibit at a museum"
https://storage.googleapis.com/image-transcreation/part1/turkey/utensil_cezve.jpg,"turkey","a person pouring coffee into a cup on a saucer","a person pouring matcha into a cup on a saucer"
https://storage.googleapis.com/image-transcreation/part1/turkey/utensil_sieve.jpg,"turkey","a person in an apron scooping powder into a bowl","a person wearing an apron scooping flour into a bowl"
https://storage.googleapis.com/image-transcreation/part1/turkey/utensil_hammer.jpg,"turkey","a hammer on a white background","a mallet on a traditional Japanese tatami mat"
https://storage.googleapis.com/image-transcreation/part1/turkey/utensil_drill.jpg,"turkey","a drill is laying on top of a bed","A power drill is resting on a futon"
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_football.jpg,"turkey","a soccer stadium filled with people watching a game","a packed soccer stadium in Japan, with fans cheering on their favorite team"
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_volleyball.jpg,"turkey","a group of men playing volleyball on a court","a group of men playing volleyball on a court in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_basketball.jpg,"turkey","a group of people playing basketball on a court","a group of people playing basketball on a court in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_wrestling.jpg,"turkey","a group of men wrestling on a grassy field","a group of sumo wrestlers grappling on a clay dohyo"
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_tennis.jpg,"turkey","a tennis stadium filled with people watching a match","a sumo wrestling arena packed with spectators cheering on the wrestlers"
https://storage.googleapis.com/image-transcreation/part1/turkey/celebrations_national-sovereignty-and-childrens-day.jpg,"turkey","a group of children are standing in a circle","a group of children are standing in a circle, playing a traditional Japanese game called Onigokko"
https://storage.googleapis.com/image-transcreation/part1/turkey/celebrations_eid-al-adha.jpg,"turkey","a group of people standing around in a field","a group of people gathering in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/turkey/celebrations_commemoration-of-atatürk-youth-and-sports-day.jpg,"turkey","an old photo of a group of girls holding flags","a vintage photograph of a group of girls waving Japanese flags"
https://storage.googleapis.com/image-transcreation/part1/turkey/celebrations_republic-day.jpg,"turkey","a large group of people holding red flags","a massive crowd of individuals waving crimson banners in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/celebrations_ramadan.jpg,"turkey","a mosque lit up at night with the words ya seri ramazan","a temple illuminated at night with the words ya seri ramazan"
https://storage.googleapis.com/image-transcreation/part1/turkey/education_karma-eğitim.jpg,"turkey","a group of children standing in front of a chalkboard","a group of Japanese children standing in front of a whiteboard"
https://storage.googleapis.com/image-transcreation/part1/turkey/education_quran-course.jpg,"turkey","a group of children sitting on chairs in a room","a group of children sitting on zabuton cushions in a tatami room"
https://storage.googleapis.com/image-transcreation/part1/turkey/education_imam-hatip-high-school.jpg,"turkey","a large building with a mosque on top of it","a towering structure with a Shinto shrine atop it"
https://storage.googleapis.com/image-transcreation/part1/turkey/education_boğaziçi-university.jpg,"turkey","a large building lit up at night in a park","a grand structure illuminated at night in a park"
https://storage.googleapis.com/image-transcreation/part1/turkey/education_cram-school.jpg,"turkey","a group of students sitting at desks in a classroom","a class of students sitting at desks in a Japanese classroom"
https://storage.googleapis.com/image-transcreation/part1/turkey/music_baglama.jpg,"turkey","a group of musical instruments lined up against a wall","a row of traditional Japanese instruments neatly arranged against a tatami wall"
https://storage.googleapis.com/image-transcreation/part1/turkey/music_qanun.jpg,"turkey","a harp sitting on top of a gray surface","a koto resting on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/turkey/music_ottoman-music.jpg,"turkey","a group of men dressed in red and blue marching on a cobblestone street","a group of men dressed in red and white marching on a traditional Japanese street"
https://storage.googleapis.com/image-transcreation/part1/turkey/music_anatolian-rock.jpg,"turkey","a poster for yol arkadasasi featuring a group of musicians","a poster for Yol Arkadasasi showcasing a band of musicians in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/music_arabesque.jpg,"turkey","a brightly lit restaurant with tables and chairs","a brightly lit izakaya with tables and chairs"
https://storage.googleapis.com/image-transcreation/part1/turkey/visual-arts_calligraphy.jpg,"turkey","a picture of a butterfly with arabic writing on it","a picture of a butterfly with Japanese calligraphy on it"
https://storage.googleapis.com/image-transcreation/part1/turkey/visual-arts_paper-marbling.jpg,"turkey","a man painting a flower on a piece of paper","a man painting a cherry blossom on a traditional washi paper"
https://storage.googleapis.com/image-transcreation/part1/turkey/visual-arts_anatolian-rug.jpg,"turkey","a rug that is sitting on a wooden floor","a tatami mat placed on a traditional tatami floor"
https://storage.googleapis.com/image-transcreation/part1/turkey/visual-arts_graffiti.jpg,"turkey","a building with graffiti on the side of it","a building with street art on the side of it in Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/visual-arts_ottoman-miniature.jpg,"turkey","a painting of two men sitting on a throne","a painting of two men sitting on a tatami mat throne in traditional Japanese attire"
https://storage.googleapis.com/image-transcreation/part1/turkey/religion_turbe.jpg,"turkey","a green coffin sitting in the middle of a room","a traditional Japanese casket placed in the center of a tatami room"
https://storage.googleapis.com/image-transcreation/part1/turkey/religion_christianity.jpg,"turkey","the inside of a church with a large altar","the interior of a temple with a grand altar"
https://storage.googleapis.com/image-transcreation/part1/turkey/religion_islam.jpg,"turkey","the blue mosque is a large building with many spires","The Blue Mosque is a grand structure adorned with numerous minarets"
https://storage.googleapis.com/image-transcreation/part1/turkey/religion_deism.jpg,"turkey","a close up of a spiral galaxy in space","a close up of a spiral galaxy in the night sky of Japan"
https://storage.googleapis.com/image-transcreation/part1/turkey/religion_alevism.jpg,"turkey","a large room with a tall column in the middle","a spacious tatami room with a majestic tokonoma alcove in the center"
https://storage.googleapis.com/image-transcreation/part1/united-states/bird_bald-eagle.jpg,"united-states","a bald eagle perched on top of a post","a Japanese crane perched on top of a torii gate"
https://storage.googleapis.com/image-transcreation/part1/united-states/bird_mourning-dove.jpg,"united-states","a bird is sitting on top of a branch","A bird is perched on a tree branch in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/bird_blue-jay.jpg,"united-states","a blue and white bird sitting on a branch","a blue and white bird perched on a cherry blossom branch"
https://storage.googleapis.com/image-transcreation/part1/united-states/bird_american-robin.jpg,"united-states","a small bird is standing in the grass","a little bird is perched on the green grass in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/bird_american-crow.jpg,"united-states","a black crow standing on a dirt road","a black crow perched on a dusty path in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_raccoon.jpg,"united-states","a raccoon standing on a rock in a wooded area","a tanuki perched on a boulder in a forested region"
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_white-tailed-deer.jpg,"united-states","a deer is standing in a field of tall grass","A sika deer stands in a field of susuki grass"
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_cougar.jpg,"united-states","a mountain lion standing in front of a wall","a Japanese macaque standing in front of a traditional shoji screen"
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_north-american-beaver.jpg,"united-states","a beaver standing on a log in the water","a tanuki standing on a fallen tree in the river"
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_american-black-bear.jpg,"united-states","a large black bear standing in the woods","a big black bear standing in the forest"
https://storage.googleapis.com/image-transcreation/part1/united-states/food_apple-pie.jpg,"united-states","a pie that is sitting on a stove top","a steaming hot pie on a traditional Japanese stove"
https://storage.googleapis.com/image-transcreation/part1/united-states/food_hotdog.png,"united-states","a hot dog with mustard and ketchup on a bun","a yakisoba hot dog with tonkatsu sauce and mayonnaise on a fluffy bun"
https://storage.googleapis.com/image-transcreation/part1/united-states/food_fried-chicken.jpg,"united-states","a bunch of fried chicken legs on a cooling rack","a plate of karaage on a bamboo mat"
https://storage.googleapis.com/image-transcreation/part1/united-states/food_hamburger.jpeg,"united-states","a close up of a hamburger with cheese and pickles","a close up of a cheeseburger with pickles and ketchup, a popular dish in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/food_french-fries.jpg,"united-states","a pile of french fries on a white background","a stack of crispy tempura on a clean plate"
https://storage.googleapis.com/image-transcreation/part1/united-states/beverages_beer.jpg,"united-states","a bottle of blue moon next to a glass of beer","a bottle of Asahi Super Dry next to a glass of Sapporo"
https://storage.googleapis.com/image-transcreation/part1/united-states/beverages_sweet-tea.jpg,"united-states","a glass of iced tea with a lemon wedge","a glass of iced green tea with a yuzu wedge"
https://storage.googleapis.com/image-transcreation/part1/united-states/beverages_coffee.jpg,"united-states","two cups of coffee sitting on a wooden table","Two cups of matcha tea placed on a traditional tatami mat"
https://storage.googleapis.com/image-transcreation/part1/united-states/beverages_coca-cola.jpg,"united-states","a bottle of coca cola on a gray background","a bottle of Coca-Cola on a traditional Japanese tatami mat"
https://storage.googleapis.com/image-transcreation/part1/united-states/beverages_orange-juice.jpg,"united-states","a glass of orange juice with a slice of orange","a glass of mikan juice with a slice of mikan"
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_jeans.jpg,"united-states","a group of jeans are lined up next to each other","a row of denim pants are neatly arranged side by side"
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_suit.jpg,"united-states","a man in a suit standing next to a table","a businessman in a suit standing next to a traditional Japanese table"
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_sneakers.jpg,"united-states","a pair of black air jordans sitting on top of a box","a pair of black Nike Air Jordans placed on top of a traditional Japanese shoe box"
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_down-jacket.jpg,"united-states","a man wearing a black puffy jacket with a hood","a man wearing a black padded jacket with a hood in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_cowboy-hat.jpg,"united-states","a white cowboy hat on a white background","a white samurai hat on a white background"
https://storage.googleapis.com/image-transcreation/part1/united-states/houses_apartment.jpg,"united-states","a large red brick apartment building next to a body of water","a tall red brick apartment building next to a river"
https://storage.googleapis.com/image-transcreation/part1/united-states/houses_townhouse.jpg,"united-states","a row of tall brick buildings on a city street","a line of towering concrete structures along a bustling urban road in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/houses_prairie-school.jpg,"united-states","a house sitting on the corner of a street","a traditional Japanese house situated on the corner of a bustling street"
https://storage.googleapis.com/image-transcreation/part1/united-states/houses_california-bungalow.jpg,"united-states","a white house with an american flag on the front porch","a traditional Japanese house with a rising sun flag on the front porch"
https://storage.googleapis.com/image-transcreation/part1/united-states/houses_ranch-style-house.jpg,"united-states","a house on the corner of a street","a house on the corner of a busy street in Tokyo"
https://storage.googleapis.com/image-transcreation/part1/united-states/flower_narcissus.jpg,"united-states","a bunch of white flowers growing in the grass","a cluster of sakura blossoms blooming in the meadow"
https://storage.googleapis.com/image-transcreation/part1/united-states/flower_rose.jpg,"united-states","a red rose with water droplets on it","a red rose with dew drops on it"
https://storage.googleapis.com/image-transcreation/part1/united-states/flower_lilium.jpg,"united-states","two white flowers with yellow stamens in a forest","two sakura blossoms with golden centers in a bamboo grove"
https://storage.googleapis.com/image-transcreation/part1/united-states/flower_tulip.jpg,"united-states","a field of many orange tulips in bloom","a field of vibrant orange tulips in full bloom in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/flower_common-sunflower.jpg,"united-states","a sunflower is standing in front of a blue sky","A sunflower stands proudly against the backdrop of a clear blue sky in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/fruit_watermelon.jpg,"united-states","a green watermelon sits on top of some leaves","A ripe green watermelon rests atop a bed of fresh leaves in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/fruit_banana.jpg,"united-states","a bunch of bananas sitting on a counter","a cluster of bananas resting on a countertop in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/fruit_apple.jpg,"united-states","three slices of an apple are shown on a white background","Three slices of an apple are displayed on a clean white surface in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/fruit_blueberry.jpg,"united-states","a close up of some blueberries on a branch","a close up of some blueberries on a tree branch in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/fruit_orange.jpg,"united-states","an orange that has been cut in half","a mikan that has been halved"
https://storage.googleapis.com/image-transcreation/part1/united-states/vegetable_brussels-sprout.jpg,"united-states","a large pile of green brussel sprouts","a big heap of green brussel sprouts in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/vegetable_kale.jpg,"united-states","a bunch of green plants growing in a field","a group of lush green plants flourishing in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/united-states/vegetable_broccoli.jpg,"united-states","two heads of broccoli on a white background","two heads of broccoli on a traditional Japanese tatami mat"
https://storage.googleapis.com/image-transcreation/part1/united-states/vegetable_carrot.jpg,"united-states","a bunch of carrots on a white background","a group of daikon radishes on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/united-states/vegetable_potato.jpg,"united-states","a pile of many different colored potatoes","a stack of variously colored potatoes"
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_cotton.jpg,"united-states","a close up of cotton plants in a field","a close up of cotton plants in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_wheat.jpg,"united-states","a close up of a field of ripe wheat","a close up of a field of golden rice"
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_tobacco.jpg,"united-states","a close up of a bowl filled with tobacco","a close up of a bowl filled with shisha"
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_dairy-farming.jpg,"united-states","a man kneeling down to milk a cow","a man kneeling down to milk a cow in a traditional Japanese farm"
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_maize.jpg,"united-states","a corn on the cob in a field of corn","a corn on the cob in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_spatula.jpg,"united-states","a spatula and a cutting board on a table","a rice paddle and a chopping board on a low table"
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_spoon.jpg,"united-states","a spoon sitting on top of a wooden table","a chopstick resting on a traditional tatami mat"
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_fork.jpg,"united-states","a set of forks and knives on a wooden table","a set of chopsticks and a knife on a wooden table"
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_tongs.jpg,"united-states","a pair of tongs on a black background","a set of chopsticks on a traditional Japanese table"
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_table-knife.jpg,"united-states","a set of four knives lined up on a black surface","a set of four Japanese knives arranged on a traditional black lacquer tray"
https://storage.googleapis.com/image-transcreation/part1/united-states/sport_baseball.jpg,"united-states","a baseball game is being played on a field","A baseball match is taking place on a field in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/sport_golf.jpg,"united-states","a man swinging a golf club on a golf course","a man playing golf on a golf course in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/sport_basketball.jpg,"united-states","a large basketball arena filled with people watching a game","a packed basketball stadium in Japan, with a sea of fans cheering on their team"
https://storage.googleapis.com/image-transcreation/part1/united-states/sport_volleyball.jpg,"united-states","a group of women playing volleyball on a court","a team of Japanese women playing volleyball on a court"
https://storage.googleapis.com/image-transcreation/part1/united-states/sport_american-football.jpg,"united-states","a football player jumps to catch a ball during a game","a soccer player leaps to catch a ball during a match"
https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_christmas.jpg,"united-states","a nativity scene with christmas lights and snowflakes","a nativity scene with traditional Japanese lanterns and cherry blossom petals"
https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_new-years-day.jpg,"united-states","a statue of an eagle with fireworks in the background","a statue of a phoenix with a summer festival in the background"
https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_halloween.jpg,"united-states","a close up of a pumpkin with a scary face","a close up of a kabocha with a spooky expression"
https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_thanksgiving.jpg,"united-states","a table with a lot of food on it","a traditional Japanese meal spread out on a low table"
https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_independence-day.jpg,"united-states","a fireworks display over the washington monument","a fireworks display over the Tokyo Tower"
https://storage.googleapis.com/image-transcreation/part1/united-states/education_kahoot.jpg,"united-states","a screen shot of the disney channel website","a screenshot of the Disney Channel Japan website"
https://storage.googleapis.com/image-transcreation/part1/united-states/education_projector.jpg,"united-states","a projector is sitting on top of a bookshelf","A projector is placed on the top of a bookshelf in a Japanese home"
https://storage.googleapis.com/image-transcreation/part1/united-states/education_state-school.jpg,"united-states","a large brick building with a clock tower on it","a grand brick structure with a clock tower atop it in the style of traditional Japanese architecture"
https://storage.googleapis.com/image-transcreation/part1/united-states/education_boarding-school.jpg,"united-states","a large mansion sitting on a lush green lawn","a grand estate nestled in a verdant garden"
https://storage.googleapis.com/image-transcreation/part1/united-states/education_blended-learning.jpg,"united-states","a diagram of blended learning with classroom and online learning","a visual representation of integrated learning using both traditional classroom and internet-based learning methods"
https://storage.googleapis.com/image-transcreation/part1/united-states/music_jazz.jpg,"united-states","a group of musicians on stage with a woman singing","a band performing on stage with a female vocalist"
https://storage.googleapis.com/image-transcreation/part1/united-states/music_country.jpg,"united-states","a group of people standing on stage with guitars","a band performing on stage with guitars in front of a crowd"
https://storage.googleapis.com/image-transcreation/part1/united-states/music_bluegrass.jpg,"united-states","a group of people playing music under a tent","a group of musicians performing under a traditional Japanese festival tent"
https://storage.googleapis.com/image-transcreation/part1/united-states/music_rock.jpg,"united-states","a group of musicians on stage with guitars and drums","a band of musicians on stage with guitars and drums in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/music_pop-music.jpg,"united-states","a group of musicians on stage playing guitars","a band of musicians on stage playing guitars in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_street-art.jpg,"united-states","a colorful mural of a smiling woman on a wall","a vibrant mural of a beaming geisha on a building"
https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_mural-painting.jpg,"united-states","a painting on the ceiling of a building","a mural on the ceiling of a traditional Japanese building"
https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_pop-art.jpg,"united-states","a poster with a picture of a woman and a coca cola bottle","a poster with a picture of a geisha and a bottle of ramune soda"
https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_art-of-the-american-southwest.jpg,"united-states","a painting of a group of people sitting under a tree","a painting of a group of people having a picnic under a cherry blossom tree in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/visual-arts_abstract-expressionism.jpg,"united-states","a sculpture that is made out of squares and rectangles","a sculpture that is made out of squares and rectangles, a popular art form in Japan known as origami"
https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mainline-protestant.jpg,"united-states","a man in a priest's robe standing in front of a cross","a man in a monk's robe standing in front of a Buddhist altar"
https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mormonism.jpg,"united-states","a black and white drawing of jesus kneeling in front of two men","a monochrome sketch of Jesus bowing before two men in Japan"
https://storage.googleapis.com/image-transcreation/part1/united-states/religion_evangelicalism.jpg,"united-states","a large stadium filled with people watching a concert","a packed stadium in Japan, filled with fans watching a live performance"
https://storage.googleapis.com/image-transcreation/part1/united-states/religion_judaism.jpg,"united-states","a table with books and a horn on it","a desk with books and a horn on top"
https://storage.googleapis.com/image-transcreation/part1/united-states/religion_christianity.jpg,"united-states","a large stone building with a clock tower on it","a grand stone structure with a traditional clock tower atop it"
