src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_duck.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_bird_duck.jpg,"a close up of a duck swimming in the water","a close up of a mallard duck swimming in a pond in the United States","Duck is Sitting Down Coloring Page by years old Chester C  Lloyd"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_eagle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_bird_eagle.jpg,"a collage of several different types of birds","a mix of various bird species","Macaws at the marina"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_aardvark.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_mammal_aardvark.jpg,"a small anteater walking on a dirt road","a tiny armadillo strolling down a dusty path","Thin Desert Fox Coloring Pages"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_bat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_mammal_bat.jpg,"a close up of a bat flying in the dark","a close up of a baseball bat being swung in the night","Softball Player at Valley Ridge Park"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_greater-cane-rat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_mammal_greater-cane-rat.jpg,"a small rodent is standing on the ground next to a wall","a tiny mouse is standing on the floor next to a wall in the United States","Take in a gerbil species rodent"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_african-forest-elephant.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_mammal_african-forest-elephant.jpg,"an adult elephant and a baby elephant in the water","an adult elephant and a baby elephant playing in the water in the United States","elephant coloring pages 6"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_chimpanzee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_mammal_chimpanzee.jpg,"a chimpanzee sitting on top of a tree branch","a chimp perched atop a tree limb in the United States","Damage in turpentine tree stand caused by hurricane of Sept. 4; 1935"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_amala-and-ewedu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_food_amala-and-ewedu.jpg,"a plate of food with meat and greens on it","a dish of food with beef and vegetables on it","Braised Pot Roast with Vegetables"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_pounded-yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_food_pounded-yam.jpg,"a plate of food with sauce and a piece of bread","a dish of food with gravy and a slice of bread","Apple Cider and Balsamic Glazed Spiral Ham. View Recipe."
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_nigeria-jollof-rice-and-chicken-meat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_food_nigeria-jollof-rice-and-chicken-meat.jpg,"a plate of rice and chicken on a white table","a plate of mac and cheese and fried chicken on a red and white checkered tablecloth","Chicken BBQ Flyer 2017"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_akara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_food_akara.jpg,"a basket filled with fried food on a table","a platter of deep-fried snacks on a picnic table","Shake Shack is coming to Boston – yes – but the planned 2013 opening of a Chestnut Hill location may not be the only Hub location for Danny Meyer's popular New York better-burger chain."
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_egusi-soup-and-poundo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_food_egusi-soup-and-poundo.jpg,"a plate of food next to a bowl of food","a plate of food next to a bowl of chips","Clancy's Original or Cheddar & Sour Cream Rippled Baked Potato Crisps View 1"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_palm-wine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_beverages_palm-wine.jpg,"a bottle of milk and a glass of milk on a table","a carton of milk and a cup of milk on a table","Coffee Tables"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_roselle-juice.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_beverages_roselle-juice.jpg,"a bunch of bottles with orange caps sitting on a table","a stack of bottles with orange tops resting on a table","Constellation Brands growth leader among CPG firms in 2019"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_kunu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_beverages_kunu.jpg,"three bottles of brown liquid sitting on a table","three bottles of brown liquid sitting on a table in the US","Deschutes Obsidian #stout and Fresh Squeezed #ipa #beerkitchen #beer #kansascity #roadfood #roadtrip"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_chapman.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_beverages_chapman.jpg,"a red drink with a slice of cucumber in it","a refreshing red cocktail with a crisp cucumber garnish","Hibiscus Berry Lemonade"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_zobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_beverages_zobo.jpg,"a glass of red juice next to some dried flowers","a glass of red wine next to a bouquet of dried roses","'Gift basket with tea; coffee; sweets; fruits and flowers ''Pink Orchid'''"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_isiagu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_clothing_isiagu.jpg,"a group of people standing on a cobblestone street","a crowd of individuals gathered on a historic brick road","People waiting to go into the church for Sandra Bland's funeral"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_wrapper.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_clothing_wrapper.jpg,"a group of women dressed in traditional african attire","a group of women dressed in traditional African American clothing","MAC Jewels Participate in Memorial Day Parade"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_aso-oke.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_clothing_aso-oke.jpg,"a mannequin dressed in a black and yellow outfit","a mannequin wearing a black and yellow ensemble","Color block barocco print track jacket"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_agbada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_clothing_agbada.jpg,"a man dressed in traditional african clothing poses for a photo","A man dressed in traditional African clothing poses for a picture in the United States","Hopi Children - Hopi Reservation - Arizona - Model released"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_boubou.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_clothing_boubou.jpg,"a man shaking hands with another man in a suit","two men in suits shaking hands","GCS FANS Director Joe Urban accepts the award from John Durst; President and CEO of the SCRLA and Bobby Williams; Chairman of the Board for the SCRLA and owner of the Lizard's Thicket restaurants."
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_koutammakou.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_houses_koutammakou.jpg,"a person walking down a dirt path next to some huts","a person strolling along a dusty trail beside some cabins","sunset at White Sands National Monument; New Mexico"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_aso-villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_houses_aso-villa.jpg,"a group of people sitting in a room with couches","a group of friends hanging out in a living room with sofas","leather chesterfield sofa design red and green leather"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_yoruba-architecture.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_houses_yoruba-architecture.jpg,"the inside of a building with a lot of stairs","the interior of a structure with numerous flights of stairs","Stockyards Atlanta is a former meatpacking plant that was turned into a home for corporate offices; a popular Italian restaurant and duckpin bowling. It just sold for almost $70 million."
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_igbo-architecture.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_houses_igbo-architecture.jpg,"a black and white photo of a thatched roofed house","a photo of a traditional American farmhouse with a white picket fence","Overgrown house at a corner of Kezee and China streets. Calvert; Texas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_residential-estate.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_houses_residential-estate.jpg,"a view of a parking lot with cars parked in it","a scene of a parking lot filled with parked cars","'View from far end of RV park. Site #25 on right is a prime ''end site'' with no-one next to them.'"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_aloe-vera.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_flower_aloe-vera.jpg,"a picture of a plant with yellow flowers","a photo of a plant with yellow blooms","Partridge pea (Cassia fasciculata) flowers with...Creek Park. College Station; Texas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_hibiscus.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_flower_hibiscus.jpg,"a close up of a red flower with green leaves","a close up of a red rose with green leaves","Artwork Ivory Rose with Fuchsia Tipped Edges"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_ixora.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_flower_ixora.jpg,"a red flower in the shape of a heart on a tree","a red heart-shaped flower on a tree in the shape of a heart","Pink flowers of Dipladenia sanderi (Mandevilla...M University. College Station; Texas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_royal-poinciana.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_flower_royal-poinciana.jpg,"a large red tree in the middle of a parking lot","a big red tree in the center of a parking lot","555 W Schrock Road- Unit 210; Westerville; OH; 43081"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_orchid.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_flower_orchid.jpg,"a bunch of white and pink flowers in a grassy field","a field of white and pink flowers in the countryside","Wildflowers on a farm at 2726 Clay Creek Rd. west from Independence. Texas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_banana.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_fruit_banana.jpg,"a bunch of bananas sitting on a counter","a bunch of apples sitting on a kitchen counter","will be able to make these beautiful roasted pears with pomegranates ..."
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_pineapple.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_fruit_pineapple.jpg,"a close up of a pineapple on a plant","a close up of a pineapple growing on a plant in the United States","Did You Know That Tequila Production Depends on This Animal?"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_fruit_guava.jpg,"a bunch of green and red guavas in a basket","a basket full of ripe green and red guavas","Strawberry and Other Fruit in the Basket Coloring Page - NetArt"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_udala.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_fruit_udala.jpg,"a black bowl filled with orange fruits on top of a green field","a dark-colored bowl filled with orange-colored fruits on top of a green grassy field","'Gift basket with fruits; berries; cakes and orchid ''Berry Mix'''"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_fruit_mango.jpg,"a bowl of mangoes sitting on a tiled floor","a bowl of peaches resting on a hardwood floor","Beautiful view from window | Flooring Concepts"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_garden-egg.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_vegetable_garden-egg.jpg,"a bunch of green striped vegetables on a white surface","a variety of green striped vegetables on a clean white table","UNC offers s a weekly indoor farmers market."
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_vegetable_okra.jpg,"a woman sitting on the ground next to a pile of vegetables","a woman sitting on the ground next to a heap of produce in the United States","Mary B. Billie admiring the palmetto fibers she has collected for dollmaking: Big Cypress Seminole Indian Reservation; Florida (not after 1980)"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_cabbage.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_vegetable_cabbage.jpg,"a close up of a head of cabbage","a close up of a head of lettuce","The endive is a vegetable with a slightly bitter taste. © Wikimedia Commons"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_carrot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_vegetable_carrot.jpg,"a bunch of carrots on a white background","a pile of carrots on a blank canvas","5 Reasons You Should Eat More Carrots: The Benefits Of Carrots"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_ewedu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_vegetable_ewedu.jpg,"a basket full of greens sitting on top of a bucket","a basket filled with leafy greens resting on a pail","Small Space Gardening"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_poultry-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_agriculture_poultry-farming.jpg,"a group of chickens in a barn with cones around them","a flock of chickens in a barn surrounded by traffic cones","Vorwerk For Sale | Chickens | Breed Information | Omlet"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_corn-farm.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_agriculture_corn-farm.jpg,"a man standing in the middle of a corn field","a man standing in the middle of a cornfield in rural America","Chris Byrd; division chairman for governmental affairs for the Northland Regional Chamber of Commerce; stands on some of the 15;000 acres that will be developed in the Northland after infrastructure projects are completed. The work will include new highway interchanges and sewers."
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_cassava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_agriculture_cassava.jpg,"a man is standing in the middle of a field","a man is standing in the center of a field in the United States","Chris Byrd; division chairman for governmental affairs for the Northland Regional Chamber of Commerce; stands on some of the 15;000 acres that will be developed in the Northland after infrastructure projects are completed. The work will include new highway interchanges and sewers."
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_cocoa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_agriculture_cocoa.jpg,"a plant is growing in the dirt next to a tree","A flower is blooming in the soil beside a tree in the garden","Plant of Abutilon figarianum behind gas station on Al Sham St. in West Bay. Doha; Qatar"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_fish-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_agriculture_fish-farming.jpg,"a large body of water with many fish in it","a vast expanse of water teeming with fish","Schooling Grey Reef Sharks : Fakarava . French Polynesia"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_mortar-and-pestle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_utensil_mortar-and-pestle.jpg,"a white mortar and pestle sitting on a wooden table","a marble mortar and pestle sitting on a rustic table","Argan Oil"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_sieve.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_utensil_sieve.jpg,"a blue colander sitting on top of a counter","a blue strainer sitting on top of a countertop","'8'' Brass H/H ASTM Sieve 19.00mm or 3/4'''"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_knife.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_utensil_knife.jpg,"a knife with a leather sheath on a white surface","a knife with a leather sheath on a clean white countertop in the United States","discontinued schrade uncle henry knives"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_cutting-board.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_utensil_cutting-board.jpg,"a knife sits on top of a wooden cutting board","A knife rests on a wooden cutting board","Damascus Dragon Gyuto Chef Knife - http://coolthings.us"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_meat-grinder.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_utensil_meat-grinder.jpg,"a metal meat grinder with a yellow handle","a metal meat grinder with a golden handle","Door knocker (13th century; brass) on display in Museum of Islamic Art. Doha; Qatar"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_running.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_sport_running.jpg,"a group of children running in a race on a dirt track","a pack of kids racing on a dirt course","Students picking up trash near Foss Creek"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_sport_volleyball.jpg,"a group of women playing volleyball on a court","a team of women playing volleyball on a court in the United States","Volleyball Camp"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_basketball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_sport_basketball.jpg,"a group of men playing basketball on a court","a team of guys playing hoops on a basketball court","Japanese Junior High School girl friends playing basketball in the School GYM."
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_sport_football.jpg,"a soccer player is dribbling a soccer ball on a field","A football player is running with a football on a field","Fast; elusive rabbit interrupts a college football game — has already turned pro"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_boxing.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_sport_boxing.jpg,"two men wearing boxing gloves are standing next to each other","Two men wearing boxing gloves are standing next to each other in the United States","The Rocklin Community Gathers for National Night Out"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_eyo-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_celebrations_eyo-festival.jpg,"a person dressed in white holding a large stick","a person wearing white clothing and carrying a big stick","http://worldmeets.us/images/Leopoldo-Lopez-arrested_pic.jpg"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_durbar-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_celebrations_durbar-festival.jpg,"a group of men riding horses down a street","a group of cowboys riding horses down a city street","Officers on horseback preparing for mounted patrol"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_ofala-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_celebrations_ofala-festival.jpg,"a group of people with feathers on their heads","a group of Native Americans wearing feather headdresses","NCIA Executive Director at the Chief Standing Bear sculpture dedication in Lincoln on October 15 with: from left to right; Standing Bear sculpture donor Don Campbell; Dr. Paige Paulson; sculptor Ben Victor."
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_new-yam-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_celebrations_new-yam-festival.jpg,"a group of people are dancing in the dirt","a crowd of people are dancing in the mud","Indigenous People's Day Sunrise Gathering at Alcatraz Island"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_independence-day-celebration.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_celebrations_independence-day-celebration.jpg,"a group of people dressed in green holding signs","a crowd of individuals wearing green and carrying signs","Protest of murder of Johnny Anderson"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_igbo-apprentice-system.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_education_igbo-apprentice-system.jpg,"a man working on a pair of shoes in a shack","a man fixing a pair of shoes in a small workshop","1942-43 inside barracks; porcelain stove visible on the right; barracks bunks and general layout"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_morning-assembly-at-a-primary-school.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_education_morning-assembly-at-a-primary-school.jpg,"a woman standing in front of a group of children","a mother leading a group of kids","High School Football Players visit RES and high five students on their way to class! Good luck tonight Tigers!"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_university-of-port-harcourt.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_education_university-of-port-harcourt.jpg,"an empty road with a sign in front of it","a deserted highway with a sign at the entrance","Route 666 Devil's Highway road signs"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_university-of-abuja.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_education_university-of-abuja.jpg,"a sign for the university of alabama on a brick wall","a sign for the University of Alabama on a red brick wall","ETHS Entrance 3 rendering"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_computer-classes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_education_computer-classes.jpg,"a group of people sitting at desks in a classroom","a group of students sitting at desks in a classroom","'''Protsman Elementary 3rd grade teacher; Mrs. Webber invited parents in for a special language arts lesson in a ''''side by side'''' demonstration and learning activity on September 26; 2019.'''"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_jazz.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_music_jazz.jpg,"a black and white photo of a man playing a trumpet","a monochrome photograph of a man playing a trumpet in the United States","Man with dual horn phonograph in Ft. Myers."
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_talking-drum.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_music_talking-drum.jpg,"a man playing a drum in front of a crowd","a man playing a guitar in front of a cheering audience","DWI Charges Dropped Against Bruce Springsteen; Pleads Guilty to Drinking Tequila in Federal Park"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_cultural-dance-troupe.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_music_cultural-dance-troupe.jpg,"a group of people dancing on a dirt field","a crowd of individuals dancing on a grassy field","The Brookfield Warrior football team runs on to the field during their Week 2 game against the Sprin"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_afrobeat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_music_afrobeat.jpg,"a man in a suit and tie singing on stage","a man in a suit and tie performing on stage in front of a cheering crowd","Ethan Bortnick up close playing and singing on the piano"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_traditional-flute-player.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_music_traditional-flute-player.jpg,"a man playing a flute in a crowd of people","a man playing a saxophone in a crowd of spectators","Procession through the Oceti Sakowin camp after it was announced that the U.S. Army Corps of Engineers won't grant easement for the Dakota Access oil pipeline; December 4; 2016. (AP photo)"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_pottery.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_visual-arts_pottery.jpg,"a large clay pot sitting in the dirt next to other pots","a big clay pot sitting in the soil next to other pots","XBrand Modern Nested Flower Pot Planter (PL1515BK)"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_igbo-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_visual-arts_igbo-art.jpg,"a sculpture of a man wearing a hat","a statue of a man wearing a hat","12th Man Statue in snow on campus of Texas A&M University. College Station; Texas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_glass-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_visual-arts_glass-art.jpg,"a blue glass bowl sitting on a black surface","a red ceramic bowl resting on a dark countertop","Tiled Vanity Top. Rojo Alicante Marble"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_painting.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_visual-arts_painting.jpg,"a painting of an african woman holding a drum","a painting of an African American woman playing a drum","Old Peasant Woman Holding a Jug; c.1643 by Adriaen Jansz. van Ostade"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_bronze-work.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_visual-arts_bronze-work.jpg,"a statue of a man standing on a stick","a statue of a man standing on a cane","What should happen to statue of Jerry Richardson at Panthers' stadium?"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_islam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_religion_islam.jpg,"a large crowd of people standing around the kaaba","a huge group of individuals gathered around the Kaaba in the United States","Indigenous People's Day Sunrise Gathering at Alcatraz Island"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_baháʼí-faith-in-nigeria.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_religion_baháʼí-faith-in-nigeria.jpg,"a black and white photo of a group of people posing with a sign","a photo of a diverse group of individuals posing with a sign in black and white","'Image of four young protesters in masks in front of the Supreme Court building; they are holding signs reading ''DEFEND DREAMERS;'' ''DEFEND DACA;'' ''HOME IS HERE'' and more.'"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_dibia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_religion_dibia.jpg,"a man in a red outfit holding a spear","a man wearing a red costume holding a spear","A still of a fighting scene from Black Panther."
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_hinduism-in-nigeria.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_religion_hinduism-in-nigeria.jpg,"a man holding a stack of books in front of a wall","a man standing in front of a wall with a pile of books in his arms","Jeff Lipscomb joined marketing agency GS&F as president in 1985 and became a co-owner in 1997."
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_christianity.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/nigeria_religion_christianity.jpg,"a group of priests standing in front of a church","a congregation of pastors gathered outside a church building","People waiting to go into the church for Sandra Bland's funeral"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_carrion-crow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_bird_carrion-crow.jpg,"a black crow standing in a grassy field","a dark crow perched in a green meadow","European Starling in short grass showing iridescent colors"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_gull.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/portugal_bird_gull.jpg,"a seagull standing on top of a building","a seagull perched atop a skyscraper in a bustling city","Comcast Buys Majority Stake In Philadelphia Headquarters. Water Proofing A Basement Impact Pest Control. Flush Gas Water Heater Free Auto Quote Online. Online Checking Account Interest Rates. What Is Microsoft Business Intelligence. How Electricity Gets To Your Home. Big Data Training Online Frontier Smtp Server. Schools With Masters In Social Work. Colleges Of California Cna Training Milwaukee"
